state_code,county_code,year,parameter_code,first_max_value,arithmetic_mean,observation_count,primary_exceedance_count,ninetieth_percentile,County_ID,Pollutant,Pct_Unhealthy,Max_Last_Year,Rolling_Avg_3Y,Target_Next_Year
42,001,2019,88101,38.7,9.117786,6432,0.0,16.4,42_001,PM2.5,0.0,38.7,34.666666666666664,36.8
42,001,2019,88101,36.8,7.969543,6432,0.0,15.0,42_001,PM2.5,0.0,38.7,38.06666666666667,28.5
42,001,2019,88101,28.5,9.061069,262,0.0,15.7,42_001,PM2.5,0.0,36.8,34.666666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,0.0,14.3,42_001,PM2.5,0.0,28.5,30.633333333333336,28.5
42,001,2019,88101,28.5,9.061069,262,0.0,15.7,42_001,PM2.5,0.0,26.6,27.866666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,0.0,14.3,42_001,PM2.5,0.0,28.5,27.233333333333334,28.5
42,001,2019,88101,28.5,9.061069,262,0.0,15.7,42_001,PM2.5,0.0,26.6,27.866666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,0.0,14.3,42_001,PM2.5,0.0,28.5,27.233333333333334,28.5
42,001,2019,88101,28.5,9.061069,262,31.0,15.7,42_001,PM2.5,0.1183206106870229,26.6,27.866666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,21.0,14.3,42_001,PM2.5,0.08015267175572519,28.5,27.233333333333334,28.5
42,001,2019,88101,28.5,9.061069,262,0.0,15.7,42_001,PM2.5,0.0,26.6,27.866666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,0.0,14.3,42_001,PM2.5,0.0,28.5,27.233333333333334,28.5
42,001,2019,88101,28.5,9.061069,262,0.0,15.7,42_001,PM2.5,0.0,26.6,27.866666666666664,26.6
42,001,2019,88101,26.6,7.916031,262,0.0,14.3,42_001,PM2.5,0.0,28.5,27.233333333333334,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.6,27.96666666666667,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.433333333333334,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.53333333333333,38.3
42,001,2020,88101,38.3,7.804276,6712,0.0,13.0,42_001,PM2.5,0.0,26.9,31.333333333333332,38.3
42,001,2020,88101,38.3,7.804276,6712,0.0,13.0,42_001,PM2.5,0.0,38.3,34.5,36.4
42,001,2020,88101,36.4,6.68388,6712,0.0,11.4,42_001,PM2.5,0.0,38.3,37.666666666666664,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,36.4,34.49999999999999,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,30.7,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.53333333333333,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.53333333333333,28.8
42,001,2020,88101,28.8,7.76,275,10.0,12.4,42_001,PM2.5,0.03636363636363636,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,6.0,10.8,42_001,PM2.5,0.02181818181818182,28.8,27.53333333333333,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.53333333333333,28.8
42,001,2020,88101,28.8,7.76,275,0.0,12.4,42_001,PM2.5,0.0,26.9,28.166666666666668,26.9
42,001,2020,88101,26.9,6.638909,275,0.0,10.8,42_001,PM2.5,0.0,28.8,27.53333333333333,47.0
42,001,2021,88101,47.0,9.586744,347,2.0,16.4,42_001,PM2.5,0.005763688760806916,26.9,34.23333333333333,46.1
42,001,2021,88101,46.1,8.399424,347,1.0,14.8,42_001,PM2.5,0.002881844380403458,47.0,40.0,47.0
42,001,2021,88101,47.0,9.586744,347,0.0,16.4,42_001,PM2.5,0.0,46.1,46.699999999999996,46.1
42,001,2021,88101,46.1,8.399424,347,0.0,14.8,42_001,PM2.5,0.0,47.0,46.4,73.7
42,001,2021,88101,73.7,9.635991,8402,0.0,17.4,42_001,PM2.5,0.0,46.1,55.6,73.7
42,001,2021,88101,73.7,9.635991,8402,0.0,17.4,42_001,PM2.5,0.0,73.7,64.5,72.8
42,001,2021,88101,72.8,8.445584,8402,0.0,15.9,42_001,PM2.5,0.0,73.7,73.4,47.0
42,001,2021,88101,47.0,9.586744,347,2.0,16.4,42_001,PM2.5,0.005763688760806916,72.8,64.5,46.1
42,001,2021,88101,46.1,8.399424,347,1.0,14.8,42_001,PM2.5,0.002881844380403458,47.0,55.300000000000004,47.0
42,001,2021,88101,47.0,9.586744,347,0.0,16.4,42_001,PM2.5,0.0,46.1,46.699999999999996,46.1
42,001,2021,88101,46.1,8.399424,347,0.0,14.8,42_001,PM2.5,0.0,47.0,46.4,47.0
42,001,2021,88101,47.0,9.586744,347,0.0,16.4,42_001,PM2.5,0.0,46.1,46.70000000000001,46.1
42,001,2021,88101,46.1,8.399424,347,0.0,14.8,42_001,PM2.5,0.0,47.0,46.400000000000006,47.0
42,001,2021,88101,47.0,9.586744,347,43.0,16.4,42_001,PM2.5,0.1239193083573487,46.1,46.699999999999996,46.1
42,001,2021,88101,46.1,8.399424,347,33.0,14.8,42_001,PM2.5,0.09510086455331412,47.0,46.4,47.0
42,001,2021,88101,47.0,9.586744,347,2.0,16.4,42_001,PM2.5,0.005763688760806916,46.1,46.70000000000001,46.1
42,001,2021,88101,46.1,8.399424,347,1.0,14.8,42_001,PM2.5,0.002881844380403458,47.0,46.400000000000006,47.0
42,001,2021,88101,47.0,9.586744,347,0.0,16.4,42_001,PM2.5,0.0,46.1,46.699999999999996,46.1
42,001,2021,88101,46.1,8.399424,347,0.0,14.8,42_001,PM2.5,0.0,47.0,46.4,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,46.1,40.166666666666664,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,33.0,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,26.133333333333336,38.4
42,001,2022,88101,38.4,8.483959,8740,0.0,14.2,42_001,PM2.5,0.0,25.5,30.433333333333334,38.4
42,001,2022,88101,38.4,8.483959,8740,0.0,14.2,42_001,PM2.5,0.0,38.4,34.1,36.5
42,001,2022,88101,36.5,7.302174,8740,0.0,12.7,42_001,PM2.5,0.0,38.4,37.766666666666666,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,36.5,34.1,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,29.8,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,26.133333333333336,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,26.133333333333336,27.4
42,001,2022,88101,27.4,8.433151,365,20.0,13.4,42_001,PM2.5,0.0547945205479452,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,13.0,12.1,42_001,PM2.5,0.03561643835616438,27.4,26.133333333333336,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,26.133333333333336,27.4
42,001,2022,88101,27.4,8.433151,365,0.0,13.4,42_001,PM2.5,0.0,25.5,26.766666666666666,25.5
42,001,2022,88101,25.5,7.249315,365,0.0,12.1,42_001,PM2.5,0.0,27.4,26.133333333333336,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,25.5,32.166666666666664,165.7
42,001,2023,88101,165.7,11.211019,363,9.0,18.6,42_001,PM2.5,0.024793388429752067,43.6,78.26666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,7.0,18.2,42_001,PM2.5,0.03825136612021858,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,0.0,18.6,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,0.0,18.2,42_001,PM2.5,0.0,43.6,124.36666666666667,110.1
42,001,2023,88101,110.1,9.756852,4327,0.0,13.1,42_001,PM2.5,0.0,163.8,105.83333333333333,390.5
42,001,2023,88101,390.5,11.262341,8707,0.0,19.6,42_001,PM2.5,0.0,110.1,221.46666666666667,390.5
42,001,2023,88101,390.5,11.262341,8707,0.0,19.6,42_001,PM2.5,0.0,390.5,297.03333333333336,388.6
42,001,2023,88101,388.6,11.388128,4380,0.0,20.0,42_001,PM2.5,0.0,390.5,389.8666666666666,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,388.6,274.23333333333335,165.7
42,001,2023,88101,165.7,11.211019,363,9.0,18.6,42_001,PM2.5,0.024793388429752067,43.6,199.29999999999998,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,7.0,18.2,42_001,PM2.5,0.03825136612021858,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,0.0,18.6,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,0.0,18.2,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,0.0,18.6,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,0.0,18.2,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,20.0,12.4,42_001,PM2.5,0.1111111111111111,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,55.0,18.6,42_001,PM2.5,0.15151515151515152,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,20.0,12.4,42_001,PM2.5,0.1111111111111111,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,31.0,18.2,42_001,PM2.5,0.16939890710382513,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,9.0,18.6,42_001,PM2.5,0.024793388429752067,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,2.0,12.4,42_001,PM2.5,0.011111111111111112,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,7.0,18.2,42_001,PM2.5,0.03825136612021858,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,163.8,83.66666666666667,165.7
42,001,2023,88101,165.7,11.211019,363,0.0,18.6,42_001,PM2.5,0.0,43.6,124.36666666666667,43.6
42,001,2023,88101,43.6,9.697222,180,0.0,12.4,42_001,PM2.5,0.0,165.7,84.3,163.8
42,001,2023,88101,163.8,11.337158,183,0.0,18.2,42_001,PM2.5,0.0,43.6,124.36666666666667,
42,003,2018,42101,1.316,0.231793,8060,0.0,0.401,42_003,CO,0.0,,,1.9
42,003,2018,42101,1.9,0.278041,8452,0.0,0.4,42_003,CO,0.0,1.316,,7.363
42,003,2018,42101,7.363,0.463881,8279,0.0,0.832,42_003,CO,0.0,1.9,3.5263333333333335,1.0
42,003,2018,42101,1.0,0.233903,8427,0.0,0.4,42_003,CO,0.0,7.363,3.421,1.3
42,003,2018,42101,1.3,0.280795,8498,0.0,0.4,42_003,CO,0.0,1.0,3.2210000000000005,3.3
42,003,2018,42101,3.3,0.464197,8664,0.0,0.7,42_003,CO,0.0,1.3,1.8666666666666665,2.214
42,003,2019,42101,2.214,0.233708,8299,0.0,0.408,42_003,CO,0.0,3.3,2.271333333333333,2.2
42,003,2019,42101,2.2,0.272535,8296,0.0,0.457,42_003,CO,0.0,2.214,2.5713333333333335,6.536
42,003,2019,42101,6.536,0.494594,8313,0.0,0.888,42_003,CO,0.0,2.2,3.65,1.4
42,003,2019,42101,1.4,0.233119,8690,0.0,0.4,42_003,CO,0.0,6.536,3.3786666666666663,1.7
42,003,2019,42101,1.7,0.273655,8328,0.0,0.4,42_003,CO,0.0,1.4,3.212,3.8
42,003,2019,42101,3.8,0.4951,8693,0.0,0.8,42_003,CO,0.0,1.7,2.3000000000000003,1.989
42,003,2020,42101,1.989,0.211716,8363,0.0,0.344,42_003,CO,0.0,3.8,2.4963333333333333,1.834
42,003,2020,42101,1.834,0.240287,7005,0.0,0.372,42_003,CO,0.0,1.989,2.5410000000000004,6.081
42,003,2020,42101,6.081,0.468901,8371,0.0,0.873,42_003,CO,0.0,1.834,3.301333333333334,1.4
42,003,2020,42101,1.4,0.210947,8751,0.0,0.3,42_003,CO,0.0,6.081,3.1050000000000004,1.3
42,003,2020,42101,1.3,0.242646,7051,0.0,0.4,42_003,CO,0.0,1.4,2.927,3.4
42,003,2020,42101,3.4,0.469574,8759,0.0,0.8,42_003,CO,0.0,1.3,2.0333333333333337,2.315
42,003,2021,42101,2.315,0.222457,7853,0.0,0.372,42_003,CO,0.0,3.4,2.3383333333333334,10.663
42,003,2021,42101,10.663,0.521816,8305,0.0,0.944,42_003,CO,0.0,2.315,5.459333333333333,1.1
42,003,2021,42101,1.1,0.22248,8203,0.0,0.4,42_003,CO,0.0,10.663,4.692666666666667,4.3
42,003,2021,42101,4.3,0.522277,8713,0.0,0.8,42_003,CO,0.0,1.1,5.354333333333334,8.989
42,003,2022,42101,8.989,0.342694,8690,0.0,0.727,42_003,CO,0.0,4.3,4.796333333333334,1.734
42,003,2022,42101,1.734,0.217271,8351,0.0,0.377,42_003,CO,0.0,8.989,5.007666666666667,4.522
42,003,2022,42101,4.522,0.447154,7798,0.0,0.823,42_003,CO,0.0,1.734,5.081666666666667,3.2
42,003,2022,42101,3.2,0.340174,8717,0.0,0.7,42_003,CO,0.0,4.522,3.1519999999999997,1.0
42,003,2022,42101,1.0,0.218714,8737,0.0,0.4,42_003,CO,0.0,3.2,2.9073333333333338,2.5
42,003,2022,42101,2.5,0.446805,8091,0.0,0.7,42_003,CO,0.0,1.0,2.2333333333333334,10.753
42,003,2023,42101,10.753,0.426672,8675,0.0,0.9,42_003,CO,0.0,2.5,4.751,2.355
42,003,2023,42101,2.355,0.238062,8515,0.0,0.395,42_003,CO,0.0,10.753,5.2026666666666666,5.354
42,003,2023,42101,5.354,0.511818,8400,0.0,0.915,42_003,CO,0.0,2.355,6.154,3.5
42,003,2023,42101,3.5,0.430175,8719,0.0,0.9,42_003,CO,0.0,5.354,3.736333333333333,1.3
42,003,2023,42101,1.3,0.239374,8686,0.0,0.4,42_003,CO,0.0,3.5,3.3846666666666665,3.0
42,003,2023,42101,3.0,0.510341,8597,0.0,0.8,42_003,CO,0.0,1.3,2.6,
42,003,2018,42602,49.0,14.513812,8641,0.0,27.0,42_003,NO2,0.0,,,44.7
42,003,2018,42602,44.7,18.751705,8099,0.0,29.7,42_003,NO2,0.0,49.0,,49.0
42,003,2018,42602,49.0,5.958917,8641,0.0,15.0,42_003,NO2,0.0,44.7,47.56666666666666,44.7
42,003,2018,42602,44.7,9.948833,8099,0.0,17.9,42_003,NO2,0.0,49.0,46.13333333333333,45.0
42,003,2019,42602,45.0,14.164835,8686,0.0,26.0,42_003,NO2,0.0,44.7,46.23333333333333,40.2
42,003,2019,42602,40.2,18.82095,8150,0.0,29.3,42_003,NO2,0.0,45.0,43.300000000000004,45.0
42,003,2019,42602,45.0,5.614782,8686,0.0,14.0,42_003,NO2,0.0,40.2,43.4,40.2
42,003,2019,42602,40.2,10.153276,8150,0.0,18.2,42_003,NO2,0.0,45.0,41.800000000000004,44.0
42,003,2020,42602,44.0,12.430769,7776,0.0,22.0,42_003,NO2,0.0,40.2,43.06666666666666,51.7
42,003,2020,42602,51.7,18.151507,8212,0.0,28.2,42_003,NO2,0.0,44.0,45.300000000000004,44.0
42,003,2020,42602,44.0,5.075231,7776,0.0,12.0,42_003,NO2,0.0,51.7,46.56666666666666,51.7
42,003,2020,42602,51.7,9.39793,8212,0.0,17.5,42_003,NO2,0.0,44.0,49.13333333333333,42.0
42,003,2021,42602,42.0,12.897959,8181,0.0,23.0,42_003,NO2,0.0,51.7,45.9,46.5
42,003,2021,42602,46.5,18.694382,8104,0.0,29.4,42_003,NO2,0.0,42.0,46.73333333333333,42.0
42,003,2021,42602,42.0,5.059528,8181,0.0,12.0,42_003,NO2,0.0,46.5,43.5,46.5
42,003,2021,42602,46.5,9.680972,8104,0.0,17.8,42_003,NO2,0.0,42.0,45.0,37.2
42,003,2022,42602,37.2,12.249853,8164,0.0,23.9,42_003,NO2,0.0,46.5,41.9,42.2
42,003,2022,42602,42.2,17.222326,5146,0.0,27.5,42_003,NO2,0.0,37.2,41.96666666666667,38.8
42,003,2022,42602,38.8,16.800606,7793,0.0,27.3,42_003,NO2,0.0,42.2,39.4,37.2
42,003,2022,42602,37.2,4.937212,8164,0.0,11.4,42_003,NO2,0.0,38.8,39.4,42.2
42,003,2022,42602,42.2,9.592849,5146,0.0,19.8,42_003,NO2,0.0,37.2,39.4,38.8
42,003,2022,42602,38.8,8.266624,7793,0.0,15.5,42_003,NO2,0.0,42.2,39.4,33.0
42,003,2023,42602,33.0,12.758101,8562,0.0,22.9,42_003,NO2,0.0,38.8,38.0,40.6
42,003,2023,42602,40.6,17.602747,8650,0.0,31.1,42_003,NO2,0.0,33.0,37.46666666666667,43.4
42,003,2023,42602,43.4,17.210744,8610,0.0,28.4,42_003,NO2,0.0,40.6,39.0,33.0
42,003,2023,42602,33.0,5.028673,8562,0.0,12.1,42_003,NO2,0.0,43.4,39.0,40.6
42,003,2023,42602,40.6,8.62015,8650,0.0,20.3,42_003,NO2,0.0,33.0,39.0,43.4
42,003,2023,42602,43.4,8.248177,8610,0.0,16.0,42_003,NO2,0.0,40.6,39.0,
42,003,2018,44201,0.1,0.047535,8711,0.0,0.065,42_003,Ozone,0.0,,,0.086
42,003,2018,44201,0.086,0.040722,8021,0.0,0.061,42_003,Ozone,0.0,0.1,,0.083
42,003,2018,44201,0.083,0.048835,8627,0.0,0.063,42_003,Ozone,0.0,0.086,0.08966666666666667,0.087
42,003,2018,44201,0.087,0.04269,8755,1.0,0.061,42_003,Ozone,0.0001142204454597373,0.083,0.08533333333333333,0.079
42,003,2018,44201,0.079,0.036157,8026,0.0,0.057,42_003,Ozone,0.0,0.087,0.083,0.078
42,003,2018,44201,0.078,0.044608,8675,0.0,0.059,42_003,Ozone,0.0,0.079,0.08133333333333333,0.087
42,003,2018,44201,0.087,0.04269,8755,1.0,0.061,42_003,Ozone,0.0001142204454597373,0.078,0.08133333333333333,0.079
42,003,2018,44201,0.079,0.036157,8026,3.0,0.057,42_003,Ozone,0.000373785198106155,0.087,0.08133333333333333,0.078
42,003,2018,44201,0.078,0.044608,8675,2.0,0.059,42_003,Ozone,0.00023054755043227666,0.079,0.08133333333333333,0.087
42,003,2018,44201,0.087,0.042604,6200,5.0,0.061,42_003,Ozone,0.0008064516129032258,0.078,0.08133333333333333,0.079
42,003,2018,44201,0.079,0.036096,5685,6.0,0.057,42_003,Ozone,0.0010554089709762533,0.087,0.08133333333333333,0.078
42,003,2018,44201,0.078,0.044558,6147,3.0,0.059,42_003,Ozone,0.0004880429477794046,0.079,0.08133333333333333,0.077
42,003,2019,44201,0.077,0.046053,8693,0.0,0.06,42_003,Ozone,0.0,0.078,0.078,0.079
42,003,2019,44201,0.079,0.041748,8709,0.0,0.059,42_003,Ozone,0.0,0.077,0.078,0.076
42,003,2019,44201,0.076,0.050189,8682,0.0,0.062,42_003,Ozone,0.0,0.079,0.07733333333333332,0.067
42,003,2019,44201,0.067,0.041725,8727,0.0,0.054,42_003,Ozone,0.0,0.076,0.074,0.066
42,003,2019,44201,0.066,0.037363,8748,0.0,0.054,42_003,Ozone,0.0,0.067,0.06966666666666667,0.066
42,003,2019,44201,0.066,0.046262,8735,0.0,0.058,42_003,Ozone,0.0,0.066,0.06633333333333334,0.067
42,003,2019,44201,0.067,0.041725,8727,0.0,0.054,42_003,Ozone,0.0,0.066,0.06633333333333334,0.066
42,003,2019,44201,0.066,0.037363,8748,0.0,0.054,42_003,Ozone,0.0,0.067,0.06633333333333334,0.066
42,003,2019,44201,0.066,0.046262,8735,0.0,0.058,42_003,Ozone,0.0,0.066,0.06633333333333334,0.067
42,003,2019,44201,0.067,0.041676,6183,0.0,0.054,42_003,Ozone,0.0,0.066,0.06633333333333334,0.066
42,003,2019,44201,0.066,0.03724,6193,0.0,0.054,42_003,Ozone,0.0,0.067,0.06633333333333334,0.066
42,003,2019,44201,0.066,0.046107,6185,0.0,0.058,42_003,Ozone,0.0,0.066,0.06633333333333334,0.087
42,003,2020,44201,0.087,0.046857,8727,0.0,0.062,42_003,Ozone,0.0,0.066,0.073,0.08
42,003,2020,44201,0.08,0.040571,8693,0.0,0.057,42_003,Ozone,0.0,0.087,0.07766666666666666,0.077
42,003,2020,44201,0.077,0.04869,8698,0.0,0.063,42_003,Ozone,0.0,0.08,0.08133333333333333,0.077
42,003,2020,44201,0.077,0.04249,8773,0.0,0.058,42_003,Ozone,0.0,0.077,0.078,0.071
42,003,2020,44201,0.071,0.036503,8717,0.0,0.052,42_003,Ozone,0.0,0.077,0.075,0.071
42,003,2020,44201,0.071,0.045016,8743,0.0,0.058,42_003,Ozone,0.0,0.071,0.073,0.077
42,003,2020,44201,0.077,0.04249,8773,1.0,0.058,42_003,Ozone,0.00011398609369656902,0.071,0.073,0.071
42,003,2020,44201,0.071,0.036503,8717,0.0,0.052,42_003,Ozone,0.0,0.077,0.073,0.071
42,003,2020,44201,0.071,0.045016,8743,0.0,0.058,42_003,Ozone,0.0,0.071,0.073,0.077
42,003,2020,44201,0.077,0.042348,6212,4.0,0.058,42_003,Ozone,0.000643915003219575,0.071,0.073,0.071
42,003,2020,44201,0.071,0.036266,6173,1.0,0.052,42_003,Ozone,0.00016199578810950914,0.077,0.073,0.071
42,003,2020,44201,0.071,0.04478,6194,2.0,0.058,42_003,Ozone,0.00032289312237649337,0.071,0.073,0.079
42,003,2021,44201,0.079,0.047208,8702,0.0,0.063,42_003,Ozone,0.0,0.071,0.07366666666666666,0.073
42,003,2021,44201,0.073,0.041573,8713,0.0,0.059,42_003,Ozone,0.0,0.079,0.07433333333333332,0.074
42,003,2021,44201,0.074,0.049158,8591,0.0,0.063,42_003,Ozone,0.0,0.073,0.07533333333333332,0.072
42,003,2021,44201,0.072,0.042527,8743,0.0,0.058,42_003,Ozone,0.0,0.074,0.073,0.068
42,003,2021,44201,0.068,0.03743,8749,0.0,0.054,42_003,Ozone,0.0,0.072,0.07133333333333332,0.07
42,003,2021,44201,0.07,0.045203,8597,0.0,0.06,42_003,Ozone,0.0,0.068,0.07,0.072
42,003,2021,44201,0.072,0.042527,8743,0.0,0.058,42_003,Ozone,0.0,0.07,0.06999999999999999,0.068
42,003,2021,44201,0.068,0.03743,8749,0.0,0.054,42_003,Ozone,0.0,0.072,0.07,0.07
42,003,2021,44201,0.07,0.045203,8597,0.0,0.06,42_003,Ozone,0.0,0.068,0.07,0.072
42,003,2021,44201,0.072,0.042393,6191,1.0,0.058,42_003,Ozone,0.00016152479405588758,0.07,0.07,0.068
42,003,2021,44201,0.068,0.037201,6197,0.0,0.054,42_003,Ozone,0.0,0.072,0.07,0.07
42,003,2021,44201,0.07,0.045041,6098,0.0,0.06,42_003,Ozone,0.0,0.068,0.07,0.084
42,003,2022,44201,0.084,0.047046,8529,0.0,0.06,42_003,Ozone,0.0,0.07,0.074,0.07
42,003,2022,44201,0.07,0.039701,8692,0.0,0.053,42_003,Ozone,0.0,0.084,0.07466666666666667,0.077
42,003,2022,44201,0.077,0.047176,8704,0.0,0.06,42_003,Ozone,0.0,0.07,0.07700000000000001,0.076
42,003,2022,44201,0.076,0.042564,8573,0.0,0.055,42_003,Ozone,0.0,0.077,0.07433333333333333,0.068
42,003,2022,44201,0.068,0.035768,8701,0.0,0.049,42_003,Ozone,0.0,0.076,0.07366666666666667,0.073
42,003,2022,44201,0.073,0.043702,8718,0.0,0.057,42_003,Ozone,0.0,0.068,0.07233333333333335,0.076
42,003,2022,44201,0.076,0.042564,8573,1.0,0.055,42_003,Ozone,0.00011664528169835531,0.073,0.07233333333333333,0.068
42,003,2022,44201,0.068,0.035768,8701,0.0,0.049,42_003,Ozone,0.0,0.076,0.07233333333333333,0.073
42,003,2022,44201,0.073,0.043702,8718,0.0,0.057,42_003,Ozone,0.0,0.068,0.07233333333333335,0.076
42,003,2022,44201,0.076,0.042763,6077,2.0,0.055,42_003,Ozone,0.0003291097581043278,0.073,0.07233333333333333,0.068
42,003,2022,44201,0.068,0.035606,6170,0.0,0.049,42_003,Ozone,0.0,0.076,0.07233333333333333,0.073
42,003,2022,44201,0.073,0.043535,6176,1.0,0.057,42_003,Ozone,0.00016191709844559586,0.068,0.07233333333333335,0.108
42,003,2023,44201,0.108,0.047664,8640,0.0,0.062,42_003,Ozone,0.0,0.073,0.083,0.107
42,003,2023,44201,0.107,0.040983,8644,0.0,0.056,42_003,Ozone,0.0,0.108,0.09599999999999999,0.086
42,003,2023,44201,0.086,0.049761,8684,0.0,0.064,42_003,Ozone,0.0,0.107,0.10033333333333333,0.097
42,003,2023,44201,0.097,0.043537,8705,1.0,0.058,42_003,Ozone,0.00011487650775416428,0.086,0.09666666666666666,0.09
42,003,2023,44201,0.09,0.037106,8667,1.0,0.052,42_003,Ozone,0.00011538017768547363,0.097,0.09100000000000001,0.083
42,003,2023,44201,0.083,0.045983,8711,0.0,0.059,42_003,Ozone,0.0,0.09,0.09000000000000001,0.097
42,003,2023,44201,0.097,0.043537,8705,1.0,0.058,42_003,Ozone,0.00011487650775416428,0.083,0.09000000000000001,0.09
42,003,2023,44201,0.09,0.037106,8667,1.0,0.052,42_003,Ozone,0.00011538017768547363,0.097,0.09000000000000001,0.083
